,row,col,cost,specie 0,specie 1,specie 2,specie 3,specie 4,specie 5,specie 6,specie 7,specie 8,specie 9,specie 10,specie 11,specie 12,specie 13,specie 14
41,4,1,12,1,0,0,5,2,0,0,1,0,0,0,0,1,0,1
42,4,2,11,3,3,3,0,2,2,0,0,0,0,0,0,0,0,1
43,4,3,8,2,4,0,2,3,4,2,3,0,2,0,0,0,0,0
44,4,4,6,1,4,1,4,2,6,0,6,0,9,0,0,0,0,0
45,4,5,10,4,2,0,5,2,2,4,13,0,11,0,1,0,0,0
46,4,6,15,1,0,0,5,1,4,5,0,0,2,0,2,0,1,0
47,4,7,15,0,0,2,1,1,4,0,0,0,0,1,7,0,1,0
48,4,8,6,0,0,1,2,0,3,0,1,0,0,3,4,1,0,0
49,4,9,4,0,1,0,2,3,0,0,5,0,0,3,7,0,4,2
50,5,0,10,0,0,1,1,0,0,0,9,0,0,0,0,2,1,0
51,5,1,11,0,1,2,2,0,0,3,3,0,0,0,0,0,0,4
52,5,2,10,1,1,2,0,4,2,1,3,0,2,0,0,2,0,0
53,5,3,8,1,0,2,1,5,1,0,4,0,3,0,0,1,2,0
54,5,4,5,0,0,1,1,4,0,1,4,0,10,0,0,0,0,0
55,5,5,9,0,0,0,6,3,2,2,0,1,9,0,0,0,2,0
56,5,6,15,1,0,1,5,1,1,4,1,0,0,0,2,1,0,0
57,5,7,15,2,0,0,1,0,3,3,1,1,0,2,6,2,3,0
58,5,8,8,0,0,1,0,0,6,2,4,0,0,1,5,3,2,0
59,5,9,6,0,0,1,0,0,3,4,9,0,0,3,6,5,2,2
60,6,0,10,0,0,1,0,1,0,3,2,0,0,0,0,3,0,0
61,6,1,8,0,0,4,0,3,0,4,2,0,0,0,0,4,0,7
62,6,2,8,0,0,7,0,5,0,0,3,0,2,0,0,5,0,1
63,6,3,6,0,0,4,0,17,1,0,7,0,2,0,0,3,0,3
64,6,4,5,2,0,3,0,9,0,0,2,0,5,0,0,0,0,0
65,6,5,8,2,0,1,2,6,1,2,1,0,1,0,0,0,1,0
66,6,6,10,1,0,0,0,1,5,3,0,2,2,0,1,0,5,0
67,6,7,11,4,0,0,0,0,5,4,0,0,0,0,2,2,7,2
68,6,8,10,1,0,0,0,0,1,3,0,2,0,0,2,4,2,1
69,6,9,8,0,0,0,0,0,2,0,0,0,0,2,3,10,0,3
70,7,0,12,0,0,0,0,0,0,5,2,0,0,5,0,2,0,6
71,7,1,10,0,1,2,0,1,0,4,4,0,2,2,0,3,0,3
72,7,2,6,1,1,7,0,4,0,0,3,0,2,1,0,4,0,1
73,7,3,3,1,0,6,0,9,0,0,7,0,10,0,0,3,0,0
74,7,4,6,3,0,0,0,11,0,0,3,2,4,0,0,2,0,0
75,7,5,9,9,0,2,0,2,0,1,1,6,6,0,0,0,5,0
76,7,6,11,6,0,0,0,0,1,1,0,7,1,0,0,1,3,2
77,7,7,12,4,0,0,0,0,7,2,0,5,0,0,0,2,6,1
78,7,8,11,1,0,0,0,0,0,2,0,2,0,0,0,2,1,0
79,7,9,9,0,0,0,0,0,1,3,0,1,0,1,0,6,1,4
80,8,0,10,0,0,0,0,0,0,2,2,0,0,4,0,0,0,3
81,8,1,8,0,3,1,0,0,0,1,2,0,1,6,0,3,0,1
82,8,2,5,0,3,3,0,2,0,0,6,0,0,0,0,5,0,1
83,8,3,3,1,0,2,0,10,0,0,1,0,4,0,0,0,0,6
84,8,4,5,4,0,0,0,5,0,0,0,1,1,0,0,1,0,2
85,8,5,8,10,0,0,0,2,0,0,0,6,1,0,0,0,0,0
86,8,6,10,2,0,0,0,0,0,0,0,10,0,0,0,0,1,3
87,8,7,11,6,0,0,0,0,0,1,0,9,0,1,0,0,4,1
88,8,8,10,3,0,0,0,0,1,1,0,4,0,1,0,3,0,0
89,8,9,8,1,0,1,0,0,0,0,0,1,0,2,0,1,0,0
90,9,0,6,0,2,0,0,0,0,1,4,0,0,5,0,0,0,0
91,9,1,5,0,6,1,2,0,0,0,6,0,1,3,0,1,0,1
92,9,2,3,1,6,0,1,0,0,0,8,0,0,3,0,1,0,0
93,9,3,3,4,2,0,1,0,0,0,3,0,1,2,0,1,0,1
94,9,4,4,5,2,0,1,1,0,0,2,0,1,0,0,0,0,9
95,9,5,6,7,2,0,0,0,0,0,0,1,1,1,0,0,0,1
96,9,6,8,5,3,0,0,1,0,0,0,4,0,0,0,0,0,3
97,9,7,9,5,0,0,0,0,0,0,0,7,0,0,0,0,0,1
98,9,8,8,0,0,0,0,0,0,1,0,4,0,1,0,0,0,0
99,9,9,6,0,1,0,0,0,0,1,0,0,0,6,1,1,0,1
