,row,col,cost,specie 0,specie 1,specie 2,specie 3,specie 4,specie 5,specie 6,specie 7,specie 8,specie 9,specie 10,specie 11,specie 12,specie 13,specie 14
50,5,0,3,5,3,1,4,2,0,0,4,0,4,1,0,1,0,0
51,5,1,3,3,2,5,6,4,0,0,6,1,2,0,3,1,1,0
52,5,2,3,1,4,6,2,6,1,0,1,3,2,0,5,2,2,0
53,5,3,10,0,1,8,0,7,1,2,0,8,3,1,3,3,3,1
54,5,4,9,0,0,0,1,9,0,3,1,7,6,0,6,1,2,1
55,5,5,10,0,0,2,1,0,3,2,1,7,5,1,0,0,4,1
56,5,6,9,0,0,0,0,0,2,5,3,1,3,1,1,0,1,3
57,5,7,3,0,0,1,0,0,4,3,1,0,1,5,0,0,1,2
58,5,8,3,0,2,1,0,0,1,0,2,0,1,1,0,0,0,2
59,5,9,3,4,5,2,2,0,1,0,0,0,1,0,0,0,0,1
60,6,0,3,10,1,1,3,2,0,0,1,0,0,2,3,2,0,0
61,6,1,3,3,4,0,0,9,0,0,0,2,0,1,3,7,0,1
62,6,2,3,1,0,3,1,8,0,1,2,5,2,0,8,5,0,0
63,6,3,7,0,0,6,0,5,2,2,1,9,2,0,10,2,1,0
64,6,4,10,0,0,1,0,1,4,3,1,7,5,0,4,1,1,1
65,6,5,12,0,0,1,0,2,8,2,3,4,3,0,2,0,1,1
66,6,6,10,1,1,0,0,0,3,0,2,0,1,5,0,0,2,1
67,6,7,7,0,1,0,0,0,2,1,3,1,0,5,0,0,0,2
68,6,8,3,2,0,0,0,0,0,0,2,0,0,9,0,0,0,1
69,6,9,3,8,1,0,0,1,0,0,0,1,0,6,1,0,0,3
70,7,0,3,11,1,0,0,3,0,0,0,0,0,3,1,2,0,2
71,7,1,3,3,1,2,0,2,0,0,0,0,0,3,3,5,0,0
72,7,2,3,3,0,3,0,4,1,2,0,4,0,1,10,7,0,1
73,7,3,5,0,1,2,0,2,1,2,0,7,0,0,12,6,0,0
74,7,4,9,0,0,0,0,2,6,1,2,4,1,0,8,6,0,0
75,7,5,10,0,0,0,1,0,3,4,2,1,0,0,6,0,1,0
76,7,6,9,0,0,3,3,0,3,1,4,2,0,1,0,0,0,0
77,7,7,5,1,0,0,3,0,0,2,2,0,0,5,0,0,0,0
78,7,8,3,3,1,1,4,0,0,0,5,4,0,12,0,0,0,1
79,7,9,3,5,0,0,0,0,0,0,0,1,0,8,1,1,0,1
80,8,0,3,8,0,0,0,1,0,0,0,0,0,0,2,1,0,8
81,8,1,3,1,0,0,0,0,0,0,0,0,0,2,3,2,0,1
82,8,2,5,0,3,0,0,1,0,0,0,1,0,1,7,9,0,1
83,8,3,5,0,6,3,0,0,0,0,0,0,0,1,5,7,1,0
84,8,4,5,0,0,1,1,0,3,1,0,0,0,0,2,5,4,0
85,8,5,7,0,0,0,0,1,1,1,3,0,0,0,2,2,0,0
86,8,6,5,0,0,1,6,0,1,0,4,0,0,2,0,1,0,0
87,8,7,5,1,0,4,13,0,0,0,4,3,0,2,0,0,0,0
88,8,8,5,3,0,1,3,0,0,0,2,4,0,5,0,0,0,2
89,8,9,3,4,0,1,2,0,0,0,0,7,0,2,1,2,0,4
90,9,0,3,5,2,0,0,0,0,0,0,0,0,4,0,3,0,5
91,9,1,3,1,3,0,0,1,0,0,0,1,2,1,8,6,0,4
92,9,2,3,0,2,0,0,0,0,0,0,0,3,1,7,1,0,1
93,9,3,5,0,6,0,0,0,0,0,0,0,0,0,6,8,2,0
94,9,4,3,0,0,0,1,0,0,0,0,0,0,1,2,6,2,0
95,9,5,5,0,0,1,1,0,0,1,0,0,0,3,4,7,1,0
96,9,6,5,0,0,1,10,1,0,0,0,0,0,0,0,0,2,0
97,9,7,5,0,0,4,6,0,0,0,1,1,0,1,1,2,0,1
98,9,8,3,1,0,3,7,0,0,0,1,8,0,4,0,5,0,0
99,9,9,3,3,0,3,5,0,0,0,0,9,1,2,4,2,0,3
