,row,col,cost,specie 0,specie 1,specie 2,specie 3,specie 4,specie 5,specie 6,specie 7,specie 8,specie 9,specie 10,specie 11,specie 12,specie 13,specie 14
85,8,5,3,4,3,0,3,0,0,0,4,3,3,1,0,0,0,0
86,8,6,3,0,3,1,5,0,0,0,1,4,6,2,0,0,2,0
87,8,7,3,0,2,7,0,0,2,0,2,1,2,4,5,0,3,0
88,8,8,3,0,1,5,0,0,5,0,0,0,2,3,4,1,7,1
89,8,9,3,0,1,2,1,0,4,0,0,0,4,3,1,0,3,0
90,9,0,3,1,0,0,5,1,3,0,3,1,13,3,0,0,2,1
91,9,1,3,0,1,1,2,0,2,1,5,2,6,5,0,2,1,0
92,9,2,3,1,6,3,0,0,0,0,4,1,2,0,0,0,1,0
93,9,3,3,6,4,2,1,1,0,0,10,0,4,0,0,0,0,0
94,9,4,3,4,6,1,2,0,0,0,3,0,2,0,0,0,0,0
95,9,5,3,2,4,0,2,0,0,0,5,1,2,0,0,0,0,0
96,9,6,3,0,2,1,4,0,1,0,4,1,6,0,2,0,0,0
97,9,7,3,0,6,1,4,0,2,0,0,0,4,0,1,0,0,0
98,9,8,3,0,1,1,1,0,5,0,0,0,2,3,6,0,0,1
99,9,9,3,0,0,2,9,0,4,0,1,0,4,4,7,0,2,0
