,row,col,cost,specie 0,specie 1,specie 2,specie 3,specie 4,specie 5,specie 6,specie 7,specie 8,specie 9,specie 10,specie 11,specie 12,specie 13,specie 14
52,5,2,3,4,2,0,1,1,3,1,0,0,0,0,0,0,2,0
53,5,3,4,3,0,0,0,3,2,2,0,0,0,0,0,0,1,2
54,5,4,6,2,0,0,0,5,1,1,0,0,0,0,0,0,0,1
55,5,5,6,0,0,0,0,7,0,1,0,0,0,0,0,0,0,7
56,5,6,6,0,0,1,1,5,2,2,0,1,0,0,0,0,0,4
57,5,7,5,0,0,1,0,5,2,8,0,1,0,3,1,0,0,3
58,5,8,3,0,0,4,3,2,3,3,0,0,1,7,2,0,0,4
59,5,9,3,0,0,8,4,3,7,3,0,0,0,8,2,0,1,1
60,6,0,3,2,0,3,3,0,11,1,0,0,1,0,0,0,3,0
61,6,1,3,6,0,6,5,1,9,0,0,0,1,0,0,6,7,0
62,6,2,3,10,1,0,0,0,2,2,0,0,1,0,0,2,4,2
63,6,3,6,7,1,0,2,1,3,3,0,0,0,0,0,0,2,2
64,6,4,9,3,0,0,0,5,0,0,0,0,0,0,0,1,1,5
65,6,5,10,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0
66,6,6,9,0,0,0,0,10,1,2,0,0,0,0,0,0,0,0
67,6,7,6,0,0,1,0,2,1,7,0,0,0,4,4,0,0,3
68,6,8,3,0,0,5,0,0,5,2,0,0,0,8,2,0,0,2
69,6,9,3,1,0,9,0,0,8,3,0,0,1,7,0,3,1,4
70,7,0,3,4,0,7,3,1,7,5,0,0,0,3,0,2,1,0
71,7,1,3,12,0,4,4,0,7,7,1,0,0,3,0,1,6,1
72,7,2,5,21,2,1,2,2,6,6,0,0,0,1,0,0,3,1
73,7,3,6,5,1,0,0,1,4,2,0,0,0,0,0,0,3,0
74,7,4,10,4,3,0,0,7,0,0,1,1,0,0,2,0,0,3
75,7,5,12,2,1,0,0,3,0,1,0,0,0,0,0,0,0,3
76,7,6,10,0,0,0,0,4,1,1,0,0,0,0,0,0,0,3
77,7,7,6,0,0,0,0,0,2,3,0,0,0,3,4,0,0,2
78,7,8,3,2,0,4,0,1,2,1,0,0,0,1,5,0,0,0
79,7,9,3,6,0,5,0,0,8,1,0,0,0,7,1,3,1,1
80,8,0,3,9,0,4,0,1,6,1,2,0,0,6,0,1,2,0
81,8,1,3,8,2,0,0,4,4,7,1,0,0,0,0,6,3,0
82,8,2,3,8,3,0,1,0,2,6,4,0,0,1,0,5,5,3
83,8,3,6,9,5,0,0,0,0,1,4,0,0,0,2,1,0,5
84,8,4,9,5,5,0,0,4,0,0,2,1,0,0,0,0,0,9
85,8,5,10,2,1,0,0,5,0,0,0,0,0,0,3,0,0,2
86,8,6,9,0,1,2,0,0,1,0,0,1,0,0,6,0,0,0
87,8,7,6,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0
88,8,8,3,2,0,0,0,1,4,0,0,0,1,3,6,0,0,0
89,8,9,3,6,0,3,1,0,3,3,3,0,4,3,2,2,1,0
90,9,0,3,6,0,1,1,9,2,0,6,0,1,4,0,3,0,0
91,9,1,3,5,0,0,0,3,3,3,6,0,0,1,0,10,0,1
92,9,2,3,6,0,0,0,1,0,3,10,0,0,1,0,0,0,2
93,9,3,4,6,6,0,0,1,0,0,7,0,0,0,3,0,0,6
94,9,4,6,2,5,3,0,2,0,0,0,1,0,0,3,1,0,5
95,9,5,6,0,0,1,0,0,0,0,1,2,0,0,7,0,0,5
96,9,6,6,0,2,1,0,0,0,0,0,3,0,0,4,0,2,1
97,9,7,4,2,0,1,0,0,1,0,0,1,2,1,4,0,1,0
98,9,8,3,0,0,0,0,2,0,0,0,0,7,2,3,0,4,0
99,9,9,3,4,0,2,0,2,1,0,3,0,12,6,2,2,2,0
