,row,col,cost,specie 0,specie 1,specie 2,specie 3,specie 4,specie 5,specie 6,specie 7,specie 8,specie 9,specie 10,specie 11,specie 12,specie 13,specie 14
65,6,5,3,0,0,0,0,0,0,6,0,5,0,6,0,0,0,3
66,6,6,5,0,0,0,2,1,3,4,0,4,0,8,0,0,0,1
67,6,7,3,0,1,3,0,4,3,1,3,0,1,18,0,1,2,8
68,6,8,3,0,0,7,0,4,1,1,6,0,1,6,2,3,2,6
69,6,9,3,0,0,4,0,6,7,1,7,0,3,8,7,1,6,6
70,7,0,9,0,0,0,0,0,0,0,0,1,1,0,4,0,11,0
71,7,1,10,0,1,0,0,0,0,0,0,1,2,0,7,0,3,0
72,7,2,12,2,0,0,1,0,0,0,0,0,0,0,6,0,0,0
73,7,3,10,3,0,0,0,0,0,0,0,3,0,0,2,0,0,0
74,7,4,8,1,0,0,0,0,1,2,0,4,0,1,0,0,0,1
75,7,5,5,0,0,1,0,0,1,1,0,8,0,1,0,0,0,1
76,7,6,5,0,0,0,0,3,0,4,0,0,0,7,0,1,0,10
77,7,7,5,0,0,3,0,4,0,1,0,0,0,8,0,1,0,8
78,7,8,3,0,0,8,0,3,1,1,2,0,2,2,1,1,7,8
79,7,9,3,0,0,5,0,8,0,0,0,0,1,4,4,1,5,1
80,8,0,8,0,1,0,0,0,0,0,0,2,1,0,3,0,4,0
81,8,1,11,3,1,0,0,1,0,1,0,2,0,0,7,0,3,0
82,8,2,12,4,0,0,0,0,0,0,0,2,2,0,6,0,0,0
83,8,3,11,4,0,0,0,0,0,2,0,2,0,0,3,0,0,0
84,8,4,8,0,0,0,0,0,0,1,0,6,0,0,0,0,0,2
85,8,5,15,0,0,3,0,1,0,0,0,3,0,2,0,0,0,5
86,8,6,15,0,0,6,0,3,0,0,1,0,0,4,0,1,0,7
87,8,7,15,0,0,8,0,3,0,1,0,1,0,3,0,3,1,5
88,8,8,3,1,1,4,0,2,0,0,0,0,0,3,0,3,2,2
89,8,9,3,2,0,4,0,3,0,0,0,2,0,6,1,2,2,1
90,9,0,8,0,3,0,0,0,0,0,0,2,0,0,1,0,2,0
91,9,1,10,4,1,0,0,0,0,2,0,3,0,0,2,0,7,0
92,9,2,11,4,1,0,0,0,0,0,0,5,0,0,3,0,3,0
93,9,3,10,6,0,0,0,0,0,3,0,2,1,0,1,0,0,1
94,9,4,8,5,0,0,0,0,0,1,0,0,0,0,0,0,0,3
95,9,5,3,0,0,6,0,2,0,2,0,1,0,1,0,0,0,5
96,9,6,3,0,1,13,0,2,0,1,0,0,0,2,0,0,0,8
97,9,7,3,0,0,14,0,3,0,0,0,0,0,6,0,5,0,4
98,9,8,3,1,0,5,0,4,0,0,0,0,0,5,0,4,1,1
99,9,9,3,3,2,3,0,1,0,0,0,0,0,0,1,2,3,0
