,row,col,cost,specie 0,specie 1,specie 2,specie 3,specie 4,specie 5,specie 6,specie 7,specie 8,specie 9,specie 10,specie 11,specie 12,specie 13,specie 14
47,4,7,5,0,0,0,1,2,0,0,1,0,3,0,6,0,3,1
48,4,8,5,1,0,0,2,5,1,0,4,0,0,0,7,0,2,4
49,4,9,5,0,0,0,1,10,0,1,3,0,2,0,2,0,0,8
50,5,0,9,0,0,0,0,4,0,0,0,0,0,0,1,0,0,12
51,5,1,12,0,0,2,0,3,0,1,0,0,0,2,4,2,0,7
52,5,2,9,1,0,6,0,1,0,2,0,0,0,3,2,5,1,2
53,5,3,10,0,0,8,0,0,0,2,0,2,3,2,4,7,2,2
54,5,4,10,0,0,4,0,0,0,1,1,2,3,3,8,2,6,2
55,5,5,12,0,0,1,0,5,0,0,0,0,1,0,1,1,10,3
56,5,6,10,0,0,3,0,4,0,0,2,1,1,0,2,1,2,2
57,5,7,3,0,0,0,1,0,0,0,3,1,0,0,5,0,4,2
58,5,8,5,1,0,0,0,6,0,0,6,0,0,0,1,2,0,4
59,5,9,3,0,0,0,0,5,1,1,1,0,1,0,3,1,2,11
60,6,0,10,0,0,0,0,2,0,0,0,0,0,0,0,1,0,7
61,6,1,9,0,0,1,0,2,0,1,0,0,0,1,1,6,0,3
62,6,2,8,0,0,2,0,1,0,0,0,0,0,6,4,6,0,4
63,6,3,7,0,0,4,0,0,0,0,1,0,0,1,4,8,2,1
64,6,4,8,0,0,4,0,4,0,0,0,0,2,1,6,2,8,0
65,6,5,10,0,0,6,0,2,0,0,6,0,2,1,6,2,3,1
66,6,6,5,0,0,9,0,3,0,0,2,0,0,0,1,0,4,1
67,6,7,3,0,0,1,0,5,0,0,0,0,0,0,3,3,2,0
68,6,8,3,0,0,1,0,5,0,0,1,0,0,0,2,2,2,4
69,6,9,3,1,0,0,0,4,0,1,1,0,0,0,3,0,3,4
70,7,0,12,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3
71,7,1,10,0,0,0,0,2,0,1,0,0,0,3,2,0,0,0
72,7,2,7,0,0,2,0,0,0,1,0,0,0,3,0,1,1,0
73,7,3,5,3,0,4,0,1,0,0,0,0,0,0,0,1,7,1
74,7,4,5,1,0,6,0,0,1,2,5,0,0,0,0,0,12,0
75,7,5,5,1,0,9,0,0,1,1,8,0,0,0,0,1,5,0
76,7,6,5,2,0,9,0,0,4,1,3,0,0,0,0,2,1,2
77,7,7,3,3,0,4,1,2,1,0,2,0,0,0,5,6,4,2
78,7,8,3,2,0,0,1,1,3,0,1,0,0,0,2,4,4,1
79,7,9,3,0,0,0,0,3,0,0,0,1,0,0,5,1,4,6
80,8,0,10,0,0,0,0,10,0,0,0,0,0,6,0,0,0,0
81,8,1,9,0,0,0,0,7,0,1,0,0,0,2,0,0,0,0
82,8,2,6,0,0,1,0,0,0,1,0,0,0,3,0,1,4,0
83,8,3,5,2,0,8,0,0,0,2,0,0,0,0,0,0,2,0
84,8,4,5,1,0,8,0,0,2,6,3,0,0,1,0,0,5,0
85,8,5,5,0,0,8,1,2,7,1,5,0,0,1,0,2,2,0
86,8,6,3,4,0,4,0,2,3,0,5,2,0,0,0,2,2,0
87,8,7,3,4,0,3,0,2,4,0,1,3,0,0,1,3,1,0
88,8,8,15,4,3,2,2,4,0,0,1,1,0,0,2,7,1,0
89,8,9,15,3,0,1,2,6,0,0,0,0,0,5,3,1,0,1
90,9,0,7,1,0,0,0,9,0,0,0,0,0,5,0,0,0,0
91,9,1,6,1,0,0,0,4,0,0,0,0,0,7,0,1,0,0
92,9,2,4,0,0,1,0,4,0,3,0,1,0,0,0,0,0,0
93,9,3,3,7,0,3,0,0,1,5,0,0,0,4,0,0,2,0
94,9,4,5,1,0,5,0,0,3,3,3,0,0,1,0,0,2,1
95,9,5,3,3,0,5,0,0,2,2,1,0,0,0,0,0,4,0
96,9,6,3,4,0,11,1,1,7,2,2,3,0,1,0,3,5,0
97,9,7,3,4,3,6,2,3,4,0,1,5,0,0,0,2,1,0
98,9,8,15,1,0,4,4,0,0,0,0,5,0,1,0,3,2,0
99,9,9,15,2,1,0,5,7,0,0,0,3,0,5,0,1,4,0
